p,firm_penalty,firm_honest_payoff,firm_bribe_payoff,firm_prefers_bribe
0.58,280,30.0,-92.39999999999998,False
0.58,285,30.0,-95.29999999999998,False
0.58,290,30.0,-98.19999999999999,False
0.58,295,30.0,-101.1,False
0.58,300,30.0,-104.0,False
0.58,305,30.0,-106.89999999999998,False
0.58,310,30.0,-109.79999999999998,False
0.58,315,30.0,-112.69999999999999,False
0.58,320,30.0,-115.6,False
0.58,325,30.0,-118.5,False
0.58,330,30.0,-121.39999999999998,False
0.58,335,30.0,-124.29999999999998,False
0.58,340,30.0,-127.19999999999999,False
0.58,345,30.0,-130.1,False
0.58,350,30.0,-133.0,False
0.58,355,30.0,-135.89999999999998,False
0.58,360,30.0,-138.79999999999998,False
0.58,365,30.0,-141.7,False
0.58,370,30.0,-144.6,False
0.58,375,30.0,-147.49999999999997,False
0.58,380,30.0,-150.39999999999998,False
0.58,385,30.0,-153.29999999999998,False
0.58,390,30.0,-156.2,False
0.58,395,30.0,-159.1,False
0.58,400,30.0,-161.99999999999997,False
0.58,405,30.0,-164.89999999999998,False
0.58,410,30.0,-167.79999999999998,False
0.58,415,30.0,-170.7,False
0.58,420,30.0,-173.6,False
0.58,425,30.0,-176.49999999999997,False
0.58,430,30.0,-179.39999999999998,False
0.58,435,30.0,-182.29999999999998,False
0.58,440,30.0,-185.2,False
0.58,445,30.0,-188.09999999999997,False
0.58,450,30.0,-191.0,False
0.58,455,30.0,-193.89999999999998,False
0.58,460,30.0,-196.79999999999995,False
0.58,465,30.0,-199.7,False
0.58,470,30.0,-202.59999999999997,False
0.58,475,30.0,-205.5,False
0.58,480,30.0,-208.39999999999998,False
0.58,485,30.0,-211.29999999999995,False
0.58,490,30.0,-214.2,False
0.58,495,30.0,-217.09999999999997,False
0.58,500,30.0,-220.0,False
0.59,0,30.0,70.0,True
0.59,5,30.0,67.05,True
0.59,10,30.0,64.1,True
0.59,15,30.0,61.15,True
0.59,20,30.0,58.2,True
0.59,25,30.0,55.25,True
0.59,30,30.0,52.3,True
0.59,35,30.0,49.35,True
0.59,40,30.0,46.400000000000006,True
0.59,45,30.0,43.45,True
0.59,50,30.0,40.5,True
0.59,55,30.0,37.550000000000004,True
0.59,60,30.0,34.6,True
0.59,65,30.0,31.65,True
0.59,70,30.0,28.700000000000003,False
0.59,75,30.0,25.75,False
0.59,80,30.0,22.800000000000004,False
0.59,85,30.0,19.85,False
0.59,90,30.0,16.900000000000006,False
0.59,95,30.0,13.950000000000003,False
0.59,100,30.0,11.0,False
0.59,105,30.0,8.050000000000004,False
0.59,110,30.0,5.1000000000000085,False
0.59,115,30.0,2.1500000000000057,False
0.59,120,30.0,-0.7999999999999972,False
0.59,125,30.0,-3.75,False
0.59,130,30.0,-6.700000000000003,False
0.59,135,30.0,-9.649999999999991,False
0.59,140,30.0,-12.599999999999994,False
0.59,145,30.0,-15.549999999999997,False
0.59,150,30.0,-18.5,False
0.59,155,30.0,-21.44999999999999,False
0.59,160,30.0,-24.39999999999999,False
0.59,165,30.0,-27.349999999999994,False
0.59,170,30.0,-30.299999999999997,False
0.59,175,30.0,-33.25,False
0.59,180,30.0,-36.19999999999999,False
0.59,185,30.0,-39.14999999999999,False
0.59,190,30.0,-42.099999999999994,False
0.59,195,30.0,-45.05,False
0.59,200,30.0,-48.0,False
0.59,205,30.0,-50.94999999999999,False
0.59,210,30.0,-53.89999999999999,False
0.59,215,30.0,-56.849999999999994,False
0.59,220,30.0,-59.79999999999998,False
0.59,225,30.0,-62.75,False
0.59,230,30.0,-65.69999999999999,False
0.59,235,30.0,-68.65,False
0.59,240,30.0,-71.6,False
0.59,245,30.0,-74.54999999999998,False
0.59,250,30.0,-77.5,False
0.59,255,30.0,-80.44999999999999,False
0.59,260,30.0,-83.4,False
0.59,265,30.0,-86.35,False
0.59,270,30.0,-89.29999999999998,False
0.59,275,30.0,-92.25,False
0.59,280,30.0,-95.19999999999999,False
0.59,285,30.0,-98.14999999999998,False
0.59,290,30.0,-101.1,False
0.59,295,30.0,-104.04999999999998,False
0.59,300,30.0,-107.0,False
0.59,305,30.0,-109.94999999999999,False
0.59,310,30.0,-112.89999999999998,False
0.59,315,30.0,-115.85,False
0.59,320,30.0,-118.79999999999998,False
0.59,325,30.0,-121.75,False
0.59,330,30.0,-124.69999999999999,False
0.59,335,30.0,-127.64999999999998,False
0.59,340,30.0,-130.6,False
0.59,345,30.0,-133.54999999999998,False
0.59,350,30.0,-136.5,False
0.59,355,30.0,-139.45,False
0.59,360,30.0,-142.39999999999998,False
0.59,365,30.0,-145.35,False
0.59,370,30.0,-148.29999999999998,False
0.59,375,30.0,-151.25,False
0.59,380,30.0,-154.2,False
0.59,385,30.0,-157.14999999999998,False
0.59,390,30.0,-160.1,False
0.59,395,30.0,-163.04999999999998,False
0.59,400,30.0,-166.0,False
0.59,405,30.0,-168.95,False
0.59,410,30.0,-171.89999999999998,False
0.59,415,30.0,-174.85,False
0.59,420,30.0,-177.79999999999998,False
0.59,425,30.0,-180.75,False
0.59,430,30.0,-183.7,False
0.59,435,30.0,-186.64999999999998,False
0.59,440,30.0,-189.59999999999997,False
0.59,445,30.0,-192.55,False
0.59,450,30.0,-195.5,False
0.59,455,30.0,-198.45,False
0.59,460,30.0,-201.39999999999998,False
0.59,465,30.0,-204.34999999999997,False
0.59,470,30.0,-207.3,False
0.59,475,30.0,-210.25,False
0.59,480,30.0,-213.2,False
0.59,485,30.0,-216.14999999999998,False
0.59,490,30.0,-219.09999999999997,False
0.59,495,30.0,-222.05,False
0.59,500,30.0,-225.0,False
0.6,0,30.0,70.0,True
0.6,5,30.0,67.0,True
0.6,10,30.0,64.0,True
0.6,15,30.0,61.0,True
0.6,20,30.0,58.0,True
0.6,25,30.0,55.0,True
0.6,30,30.0,52.0,True
0.6,35,30.0,49.0,True
0.6,40,30.0,46.0,True
0.6,45,30.0,43.0,True
0.6,50,30.0,40.0,True
0.6,55,30.0,37.0,True
0.6,60,30.0,34.0,True
0.6,65,30.0,31.0,True
0.6,70,30.0,28.0,False
0.6,75,30.0,25.0,False
0.6,80,30.0,22.0,False
0.6,85,30.0,19.0,False
0.6,90,30.0,16.0,False
0.6,95,30.0,13.0,False
0.6,100,30.0,10.0,False
0.6,105,30.0,7.0,False
0.6,110,30.0,4.0,False
0.6,115,30.0,1.0,False
0.6,120,30.0,-2.0,False
0.6,125,30.0,-5.0,False
0.6,130,30.0,-8.0,False
0.6,135,30.0,-11.0,False
0.6,140,30.0,-14.0,False
0.6,145,30.0,-17.0,False
0.6,150,30.0,-20.0,False
0.6,155,30.0,-23.0,False
0.6,160,30.0,-26.0,False
0.6,165,30.0,-29.0,False
0.6,170,30.0,-32.0,False
0.6,175,30.0,-35.0,False
0.6,180,30.0,-38.0,False
0.6,185,30.0,-41.0,False
0.6,190,30.0,-44.0,False
0.6,195,30.0,-47.0,False
0.6,200,30.0,-50.0,False
0.6,205,30.0,-53.0,False
0.6,210,30.0,-56.0,False
0.6,215,30.0,-59.0,False
0.6,220,30.0,-62.0,False
0.6,225,30.0,-65.0,False
0.6,230,30.0,-68.0,False
0.6,235,30.0,-71.0,False
0.6,240,30.0,-74.0,False
0.6,245,30.0,-77.0,False
0.6,250,30.0,-80.0,False
0.6,255,30.0,-83.0,False
0.6,260,30.0,-86.0,False
0.6,265,30.0,-89.0,False
0.6,270,30.0,-92.0,False
0.6,275,30.0,-95.0,False
0.6,280,30.0,-98.0,False
0.6,285,30.0,-101.0,False
0.6,290,30.0,-104.0,False
0.6,295,30.0,-107.0,False
0.6,300,30.0,-110.0,False
0.6,305,30.0,-113.0,False
0.6,310,30.0,-116.0,False
0.6,315,30.0,-119.0,False
0.6,320,30.0,-122.0,False
0.6,325,30.0,-125.0,False
0.6,330,30.0,-128.0,False
0.6,335,30.0,-131.0,False
0.6,340,30.0,-134.0,False
0.6,345,30.0,-137.0,False
0.6,350,30.0,-140.0,False
0.6,355,30.0,-143.0,False
0.6,360,30.0,-146.0,False
0.6,365,30.0,-149.0,False
0.6,370,30.0,-152.0,False
0.6,375,30.0,-155.0,False
0.6,380,30.0,-158.0,False
0.6,385,30.0,-161.0,False
0.6,390,30.0,-164.0,False
0.6,395,30.0,-167.0,False
0.6,400,30.0,-170.0,False
0.6,405,30.0,-173.0,False
0.6,410,30.0,-176.0,False
0.6,415,30.0,-179.0,False
0.6,420,30.0,-182.0,False
0.6,425,30.0,-185.0,False
0.6,430,30.0,-188.0,False
0.6,435,30.0,-191.0,False
0.6,440,30.0,-194.0,False
0.6,445,30.0,-197.0,False
0.6,450,30.0,-200.0,False
0.6,455,30.0,-203.0,False
0.6,460,30.0,-206.0,False
0.6,465,30.0,-209.0,False
0.6,470,30.0,-212.0,False
0.6,475,30.0,-215.0,False
0.6,480,30.0,-218.0,False
0.6,485,30.0,-221.0,False
0.6,490,30.0,-224.0,False
0.6,495,30.0,-227.0,False
0.6,500,30.0,-230.0,False
0.61,0,30.0,70.0,True
0.61,5,30.0,66.95,True
0.61,10,30.0,63.9,True
0.61,15,30.0,60.85,True
0.61,20,30.0,57.8,True
0.61,25,30.0,54.75,True
0.61,30,30.0,51.7,True
0.61,35,30.0,48.650000000000006,True
0.61,40,30.0,45.6,True
0.61,45,30.0,42.55,True
0.61,50,30.0,39.5,True
0.61,55,30.0,36.45,True
0.61,60,30.0,33.4,True
0.61,65,30.0,30.35,True
0.61,70,30.0,27.300000000000004,False
0.61,75,30.0,24.25,False
0.61,80,30.0,21.200000000000003,False
0.61,85,30.0,18.15,False
0.61,90,30.0,15.100000000000001,False
0.61,95,30.0,12.050000000000004,False
0.61,100,30.0,9.0,False
0.61,105,30.0,5.950000000000003,False
0.61,110,30.0,2.9000000000000057,False
0.61,115,30.0,-0.14999999999999147,False
0.61,120,30.0,-3.200000000000003,False
0.61,125,30.0,-6.25,False
0.61,130,30.0,-9.299999999999997,False
0.61,135,30.0,-12.349999999999994,False
0.61,140,30.0,-15.399999999999991,False
0.61,145,30.0,-18.450000000000003,False
0.61,150,30.0,-21.5,False
0.61,155,30.0,-24.549999999999997,False
0.61,160,30.0,-27.599999999999994,False
0.61,165,30.0,-30.64999999999999,False
0.61,170,30.0,-33.7,False
0.61,175,30.0,-36.75,False
0.61,180,30.0,-39.8,False
0.61,185,30.0,-42.849999999999994,False
0.61,190,30.0,-45.89999999999999,False
0.61,195,30.0,-48.95,False
0.61,200,30.0,-52.0,False
0.61,205,30.0,-55.05,False
0.61,210,30.0,-58.099999999999994,False
0.61,215,30.0,-61.150000000000006,False
0.61,220,30.0,-64.19999999999999,False
0.61,225,30.0,-67.25,False
0.61,230,30.0,-70.29999999999998,False
0.61,235,30.0,-73.35,False
0.61,240,30.0,-76.4,False
0.61,245,30.0,-79.44999999999999,False
0.61,250,30.0,-82.5,False
0.61,255,30.0,-85.54999999999998,False
0.61,260,30.0,-88.6,False
0.61,265,30.0,-91.65,False
0.61,270,30.0,-94.69999999999999,False
0.61,275,30.0,-97.75,False
0.61,280,30.0,-100.79999999999998,False
0.61,285,30.0,-103.85,False
0.61,290,30.0,-106.9,False
0.61,295,30.0,-109.94999999999999,False
0.61,300,30.0,-113.0,False
0.61,305,30.0,-116.04999999999998,False
0.61,310,30.0,-119.1,False
0.61,315,30.0,-122.15,False
0.61,320,30.0,-125.19999999999999,False
0.61,325,30.0,-128.25,False
0.61,330,30.0,-131.29999999999998,False
0.61,335,30.0,-134.35,False
0.61,340,30.0,-137.4,False
0.61,345,30.0,-140.45,False
0.61,350,30.0,-143.5,False
0.61,355,30.0,-146.54999999999998,False
0.61,360,30.0,-149.6,False
0.61,365,30.0,-152.65,False
0.61,370,30.0,-155.7,False
0.61,375,30.0,-158.75,False
0.61,380,30.0,-161.79999999999998,False
0.61,385,30.0,-164.85,False
0.61,390,30.0,-167.9,False
0.61,395,30.0,-170.95,False
0.61,400,30.0,-174.0,False
0.61,405,30.0,-177.04999999999998,False
0.61,410,30.0,-180.1,False
0.61,415,30.0,-183.15,False
0.61,420,30.0,-186.2,False
0.61,425,30.0,-189.25,False
0.61,430,30.0,-192.3,False
0.61,435,30.0,-195.34999999999997,False
0.61,440,30.0,-198.39999999999998,False
0.61,445,30.0,-201.45,False
0.61,450,30.0,-204.5,False
0.61,455,30.0,-207.55,False
0.61,460,30.0,-210.59999999999997,False
0.61,465,30.0,-213.64999999999998,False
0.61,470,30.0,-216.7,False
0.61,475,30.0,-219.75,False
0.61,480,30.0,-222.8,False
0.61,485,30.0,-225.84999999999997,False
0.61,490,30.0,-228.89999999999998,False
0.61,495,30.0,-231.95,False
0.61,500,30.0,-235.0,False
0.62,0,30.0,70.0,True
0.62,5,30.0,66.9,True
0.62,10,30.0,63.8,True
0.62,15,30.0,60.7,True
0.62,20,30.0,57.6,True
0.62,25,30.0,54.5,True
0.62,30,30.0,51.4,True
0.62,35,30.0,48.3,True
0.62,40,30.0,45.2,True
0.62,45,30.0,42.1,True
0.62,50,30.0,39.0,True
0.62,55,30.0,35.9,True
0.62,60,30.0,32.8,True
0.62,65,30.0,29.700000000000003,False
0.62,70,30.0,26.6,False
0.62,75,30.0,23.5,False
0.62,80,30.0,20.4,False
0.62,85,30.0,17.299999999999997,False
0.62,90,30.0,14.200000000000003,False
0.62,95,30.0,11.100000000000001,False
0.62,100,30.0,8.0,False
0.62,105,30.0,4.900000000000006,False
0.62,110,30.0,1.7999999999999972,False
0.62,115,30.0,-1.2999999999999972,False
0.62,120,30.0,-4.400000000000006,False
0.62,125,30.0,-7.5,False
0.62,130,30.0,-10.599999999999994,False
0.62,135,30.0,-13.700000000000003,False
0.62,140,30.0,-16.799999999999997,False
0.62,145,30.0,-19.900000000000006,False
0.62,150,30.0,-23.0,False
0.62,155,30.0,-26.099999999999994,False
0.62,160,30.0,-29.200000000000003,False
0.62,165,30.0,-32.3,False
0.62,170,30.0,-35.400000000000006,False
0.62,175,30.0,-38.5,False
0.62,180,30.0,-41.599999999999994,False
0.62,185,30.0,-44.7,False
0.62,190,30.0,-47.8,False
0.62,195,30.0,-50.900000000000006,False
0.62,200,30.0,-54.0,False
0.62,205,30.0,-57.099999999999994,False
0.62,210,30.0,-60.19999999999999,False
0.62,215,30.0,-63.30000000000001,False
0.62,220,30.0,-66.4,False
0.62,225,30.0,-69.5,False
0.62,230,30.0,-72.6,False
0.62,235,30.0,-75.69999999999999,False
0.62,240,30.0,-78.80000000000001,False
0.62,245,30.0,-81.9,False
0.62,250,30.0,-85.0,False
0.62,255,30.0,-88.1,False
0.62,260,30.0,-91.19999999999999,False
0.62,265,30.0,-94.30000000000001,False
0.62,270,30.0,-97.4,False
0.62,275,30.0,-100.5,False
0.62,280,30.0,-103.6,False
0.62,285,30.0,-106.69999999999999,False
0.62,290,30.0,-109.80000000000001,False
0.62,295,30.0,-112.9,False
0.62,300,30.0,-116.0,False
0.62,305,30.0,-119.1,False
0.62,310,30.0,-122.19999999999999,False
0.62,315,30.0,-125.30000000000001,False
0.62,320,30.0,-128.4,False
0.62,325,30.0,-131.5,False
0.62,330,30.0,-134.6,False
0.62,335,30.0,-137.7,False
0.62,340,30.0,-140.8,False
0.62,345,30.0,-143.9,False
0.62,350,30.0,-147.0,False
0.62,355,30.0,-150.1,False
0.62,360,30.0,-153.2,False
0.62,365,30.0,-156.3,False
0.62,370,30.0,-159.4,False
0.62,375,30.0,-162.5,False
0.62,380,30.0,-165.6,False
0.62,385,30.0,-168.7,False
0.62,390,30.0,-171.8,False
0.62,395,30.0,-174.9,False
0.62,400,30.0,-178.0,False
0.62,405,30.0,-181.1,False
0.62,410,30.0,-184.2,False
0.62,415,30.0,-187.3,False
0.62,420,30.0,-190.39999999999998,False
0.62,425,30.0,-193.5,False
0.62,430,30.0,-196.60000000000002,False
0.62,435,30.0,-199.7,False
0.62,440,30.0,-202.8,False
0.62,445,30.0,-205.89999999999998,False
0.62,450,30.0,-209.0,False
0.62,455,30.0,-212.10000000000002,False
0.62,460,30.0,-215.2,False
0.62,465,30.0,-218.3,False
0.62,470,30.0,-221.39999999999998,False
0.62,475,30.0,-224.5,False
0.62,480,30.0,-227.60000000000002,False
0.62,485,30.0,-230.7,False
0.62,490,30.0,-233.8,False
0.62,495,30.0,-236.89999999999998,False
0.62,500,30.0,-240.0,False
0.63,0,30.0,70.0,True
0.63,5,30.0,66.85,True
0.63,10,30.0,63.7,True
0.63,15,30.0,60.55,True
0.63,20,30.0,57.4,True
0.63,25,30.0,54.25,True
0.63,30,30.0,51.1,True
0.63,35,30.0,47.95,True
0.63,40,30.0,44.8,True
0.63,45,30.0,41.65,True
0.63,50,30.0,38.5,True
0.63,55,30.0,35.35,True
0.63,60,30.0,32.2,True
0.63,65,30.0,29.049999999999997,False
0.63,70,30.0,25.9,False
0.63,75,30.0,22.75,False
0.63,80,30.0,19.6,False
0.63,85,30.0,16.450000000000003,False
0.63,90,30.0,13.299999999999997,False
0.63,95,30.0,10.149999999999999,False
0.63,100,30.0,7.0,False
0.63,105,30.0,3.8499999999999943,False
0.63,110,30.0,0.7000000000000028,False
0.63,115,30.0,-2.450000000000003,False
0.63,120,30.0,-5.599999999999994,False
0.63,125,30.0,-8.75,False
0.63,130,30.0,-11.900000000000006,False
0.63,135,30.0,-15.049999999999997,False
0.63,140,30.0,-18.200000000000003,False
0.63,145,30.0,-21.349999999999994,False
0.63,150,30.0,-24.5,False
0.63,155,30.0,-27.650000000000006,False
0.63,160,30.0,-30.799999999999997,False
0.63,165,30.0,-33.95,False
0.63,170,30.0,-37.099999999999994,False
0.63,175,30.0,-40.25,False
0.63,180,30.0,-43.400000000000006,False
0.63,185,30.0,-46.55,False
0.63,190,30.0,-49.7,False
0.63,195,30.0,-52.849999999999994,False
0.63,200,30.0,-56.0,False
0.63,205,30.0,-59.150000000000006,False
0.63,210,30.0,-62.30000000000001,False
0.63,215,30.0,-65.44999999999999,False
0.63,220,30.0,-68.6,False
0.63,225,30.0,-71.75,False
0.63,230,30.0,-74.9,False
0.63,235,30.0,-78.05000000000001,False
0.63,240,30.0,-81.19999999999999,False
0.63,245,30.0,-84.35,False
0.63,250,30.0,-87.5,False
0.63,255,30.0,-90.65,False
0.63,260,30.0,-93.80000000000001,False
0.63,265,30.0,-96.94999999999999,False
0.63,270,30.0,-100.1,False
0.63,275,30.0,-103.25,False
0.63,280,30.0,-106.4,False
0.63,285,30.0,-109.55000000000001,False
0.63,290,30.0,-112.69999999999999,False
0.63,295,30.0,-115.85,False
0.63,300,30.0,-119.0,False
0.63,305,30.0,-122.15,False
0.63,310,30.0,-125.30000000000001,False
0.63,315,30.0,-128.45,False
0.63,320,30.0,-131.6,False
0.63,325,30.0,-134.75,False
0.63,330,30.0,-137.9,False
0.63,335,30.0,-141.05,False
0.63,340,30.0,-144.2,False
0.63,345,30.0,-147.35,False
0.63,350,30.0,-150.5,False
0.63,355,30.0,-153.65,False
0.63,360,30.0,-156.8,False
0.63,365,30.0,-159.95,False
0.63,370,30.0,-163.1,False
0.63,375,30.0,-166.25,False
0.63,380,30.0,-169.4,False
0.63,385,30.0,-172.55,False
0.63,390,30.0,-175.7,False
0.63,395,30.0,-178.85,False
0.63,400,30.0,-182.0,False
0.63,405,30.0,-185.15,False
0.63,410,30.0,-188.3,False
0.63,415,30.0,-191.45,False
0.63,420,30.0,-194.60000000000002,False
0.63,425,30.0,-197.75,False
0.63,430,30.0,-200.89999999999998,False
0.63,435,30.0,-204.05,False
0.63,440,30.0,-207.2,False
0.63,445,30.0,-210.35000000000002,False
0.63,450,30.0,-213.5,False
0.63,455,30.0,-216.64999999999998,False
0.63,460,30.0,-219.8,False
0.63,465,30.0,-222.95,False
0.63,470,30.0,-226.10000000000002,False
0.63,475,30.0,-229.25,False
0.63,480,30.0,-232.39999999999998,False
0.63,485,30.0,-235.55,False
0.63,490,30.0,-238.7,False
0.63,495,30.0,-241.85000000000002,False
0.63,500,30.0,-245.0,False
0.64,0,30.0,70.0,True
0.64,5,30.0,66.8,True
0.64,10,30.0,63.6,True
0.64,15,30.0,60.4,True
0.64,20,30.0,57.2,True
0.64,25,30.0,54.0,True
0.64,30,30.0,50.8,True
0.64,35,30.0,47.599999999999994,True
0.64,40,30.0,44.4,True
0.64,45,30.0,41.2,True
0.64,50,30.0,38.0,True
0.64,55,30.0,34.8,True
0.64,60,30.0,31.6,True
0.64,65,30.0,28.4,False
0.64,70,30.0,25.199999999999996,False
0.64,75,30.0,22.0,False
0.64,80,30.0,18.799999999999997,False
0.64,85,30.0,15.600000000000001,False
0.64,90,30.0,12.399999999999999,False
0.64,95,30.0,9.199999999999996,False
0.64,100,30.0,6.0,False
0.64,105,30.0,2.799999999999997,False
0.64,110,30.0,-0.4000000000000057,False
0.64,115,30.0,-3.6000000000000085,False
0.64,120,30.0,-6.799999999999997,False
0.64,125,30.0,-10.0,False
0.64,130,30.0,-13.200000000000003,False
0.64,135,30.0,-16.400000000000006,False
0.64,140,30.0,-19.60000000000001,False
0.64,145,30.0,-22.799999999999997,False
0.64,150,30.0,-26.0,False
0.64,155,30.0,-29.200000000000003,False
0.64,160,30.0,-32.400000000000006,False
0.64,165,30.0,-35.60000000000001,False
0.64,170,30.0,-38.8,False
0.64,175,30.0,-42.0,False
0.64,180,30.0,-45.2,False
0.64,185,30.0,-48.400000000000006,False
0.64,190,30.0,-51.60000000000001,False
0.64,195,30.0,-54.8,False
0.64,200,30.0,-58.0,False
0.64,205,30.0,-61.19999999999999,False
0.64,210,30.0,-64.4,False
0.64,215,30.0,-67.6,False
0.64,220,30.0,-70.80000000000001,False
0.64,225,30.0,-74.0,False
0.64,230,30.0,-77.20000000000002,False
0.64,235,30.0,-80.4,False
0.64,240,30.0,-83.6,False
0.64,245,30.0,-86.80000000000001,False
0.64,250,30.0,-90.0,False
0.64,255,30.0,-93.20000000000002,False
0.64,260,30.0,-96.4,False
0.64,265,30.0,-99.6,False
0.64,270,30.0,-102.80000000000001,False
0.64,275,30.0,-106.0,False
0.64,280,30.0,-109.20000000000002,False
0.64,285,30.0,-112.4,False
0.64,290,30.0,-115.6,False
0.64,295,30.0,-118.80000000000001,False
0.64,300,30.0,-122.0,False
0.64,305,30.0,-125.20000000000002,False
0.64,310,30.0,-128.4,False
0.64,315,30.0,-131.6,False
0.64,320,30.0,-134.8,False
0.64,325,30.0,-138.0,False
0.64,330,30.0,-141.20000000000002,False
0.64,335,30.0,-144.4,False
0.64,340,30.0,-147.6,False
0.64,345,30.0,-150.8,False
0.64,350,30.0,-154.0,False
0.64,355,30.0,-157.20000000000002,False
0.64,360,30.0,-160.4,False
0.64,365,30.0,-163.6,False
0.64,370,30.0,-166.8,False
0.64,375,30.0,-170.0,False
0.64,380,30.0,-173.20000000000002,False
0.64,385,30.0,-176.4,False
0.64,390,30.0,-179.6,False
0.64,395,30.0,-182.8,False
0.64,400,30.0,-186.0,False
0.64,405,30.0,-189.2,False
0.64,410,30.0,-192.39999999999998,False
0.64,415,30.0,-195.60000000000002,False
0.64,420,30.0,-198.8,False
0.64,425,30.0,-202.0,False
0.64,430,30.0,-205.2,False
0.64,435,30.0,-208.40000000000003,False
0.64,440,30.0,-211.60000000000002,False
0.64,445,30.0,-214.8,False
0.64,450,30.0,-218.0,False
0.64,455,30.0,-221.2,False
0.64,460,30.0,-224.40000000000003,False
0.64,465,30.0,-227.60000000000002,False
0.64,470,30.0,-230.8,False
0.64,475,30.0,-234.0,False
0.64,480,30.0,-237.2,False
0.64,485,30.0,-240.40000000000003,False
0.64,490,30.0,-243.60000000000002,False
0.64,495,30.0,-246.8,False
0.64,500,30.0,-250.0,False
0.65,0,30.0,70.0,True
0.65,5,30.0,66.75,True
0.65,10,30.0,63.5,True
0.65,15,30.0,60.25,True
0.65,20,30.0,57.0,True
0.65,25,30.0,53.75,True
0.65,30,30.0,50.5,True
