p,penalty,regime,regime_name
0.58,125,2,Estrategia honesta
0.58,130,2,Estrategia honesta
0.58,135,2,Estrategia honesta
0.58,140,2,Estrategia honesta
0.58,145,2,Estrategia honesta
0.58,150,2,Estrategia honesta
0.58,155,2,Estrategia honesta
0.58,160,2,Estrategia honesta
0.58,165,2,Estrategia honesta
0.58,170,2,Estrategia honesta
0.58,175,2,Estrategia honesta
0.58,180,2,Estrategia honesta
0.58,185,2,Estrategia honesta
0.58,190,2,Estrategia honesta
0.58,195,2,Estrategia honesta
0.58,200,2,Estrategia honesta
0.58,205,2,Estrategia honesta
0.58,210,2,Estrategia honesta
0.58,215,2,Estrategia honesta
0.58,220,2,Estrategia honesta
0.58,225,2,Estrategia honesta
0.58,230,2,Estrategia honesta
0.58,235,2,Estrategia honesta
0.58,240,2,Estrategia honesta
0.58,245,2,Estrategia honesta
0.58,250,2,Estrategia honesta
0.58,255,2,Estrategia honesta
0.58,260,2,Estrategia honesta
0.58,265,2,Estrategia honesta
0.58,270,2,Estrategia honesta
0.58,275,2,Estrategia honesta
0.58,280,2,Estrategia honesta
0.58,285,2,Estrategia honesta
0.58,290,2,Estrategia honesta
0.58,295,2,Estrategia honesta
0.58,300,2,Estrategia honesta
0.58,305,2,Estrategia honesta
0.58,310,2,Estrategia honesta
0.58,315,2,Estrategia honesta
0.58,320,2,Estrategia honesta
0.58,325,2,Estrategia honesta
0.58,330,2,Estrategia honesta
0.58,335,2,Estrategia honesta
0.58,340,2,Estrategia honesta
0.58,345,2,Estrategia honesta
0.58,350,2,Estrategia honesta
0.58,355,2,Estrategia honesta
0.58,360,2,Estrategia honesta
0.58,365,2,Estrategia honesta
0.58,370,2,Estrategia honesta
0.58,375,2,Estrategia honesta
0.58,380,2,Estrategia honesta
0.58,385,2,Estrategia honesta
0.58,390,2,Estrategia honesta
0.58,395,2,Estrategia honesta
0.58,400,2,Estrategia honesta
0.58,405,2,Estrategia honesta
0.58,410,2,Estrategia honesta
0.58,415,2,Estrategia honesta
0.58,420,2,Estrategia honesta
0.58,425,2,Estrategia honesta
0.58,430,2,Estrategia honesta
